name,publisher,releaseDate,url,summary
"US now double the deaths of UK, Spain and France combined",citymetric.com,2020-05-12T10:36:39,https://www.citymetric.com/business/us-now-double-deaths-uk-spain-and-france-combined-5090,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/ooQnc7/us-now-double-the-deaths-of-uk-spain-and-france-combined""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 12, 2020, 10:36 a.m."" datetime=""2020-05-12T10:36:39""> May 12, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""http://citymetric.com"" target=""_blank"" rel=""noreferrer"" class="""">citymetric.com</a> </span> </div> The number of Covid-19 cases continues to fall with the number of deaths seeing an expected post-weekend slight uptick on Monday, our coronavirus tracker shows. The total number of cases is now at 4,117,502, with the number of confirmed Covid-19 deaths now at 286,330. The US continues to have the biggest share of those, recording 1,156 deaths yesterday."
Economic forecast: Western GDP decline estimates revised downward,citymetric.com,2020-05-12T10:31:41,https://www.citymetric.com/business/economic-forecast-western-gdp-decline-estimates-revised-downward-5091,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/ooQ0aW/economic-forecast-western-gdp-decline-estimates-revised-downward""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 12, 2020, 10:31 a.m."" datetime=""2020-05-12T10:31:41""> May 12, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""http://citymetric.com"" target=""_blank"" rel=""noreferrer"" class="""">citymetric.com</a> </span> </div> The GDP growth forecast for European countries and the US have been revised downwards yet again, with estimates for France seeing the biggest drop. Italy remains the country likely to take the biggest hit, according to this week’s GlobalData forecasts, with the country’s economy expected to shrink by 9.4% during 2020."
"Economic forecasts worsen in Europe, Italy faces biggest slump",The New Statesman,2020-05-12T09:52:29,https://www.newstatesman.com/2020/05/economic-forecasts-worsen-europe-italy-faces-biggest-slump,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/ooQjT0/economic-forecasts-worsen-in-europe-italy-faces-biggest-slump""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 12, 2020, 9:52 a.m."" datetime=""2020-05-12T09:52:29""> May 12, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> GDP growth forecasts for major&nbsp;European countries and the US have been revised downwards yet again,&nbsp;with France seeing the biggest change from last week. Italy remains the country facing the largest slump, according to this week’s GlobalData forecasts. Its economy is expected to shrink 9.4 per cent during 2020. France's GDP is now expected to contact by 8.4 per cent,&nbsp;compared to last week’s estimate of 7.4 per cent."
"England and Wales have passed deaths peak, ONS figures show",citymetric.com,2020-05-12T07:10:32,https://www.citymetric.com/business/england-and-wales-have-passed-deaths-peak-ons-figures-show-5088,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/ooQe26/england-and-wales-have-passed-deaths-peak-ons-figures-show""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 12, 2020, 7:10 a.m."" datetime=""2020-05-12T07:10:32""> May 12, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""http://citymetric.com"" target=""_blank"" rel=""noreferrer"" class="""">citymetric.com</a> </span> </div> Great news, commuters: the UK government has released its guidance for how to use public transport safely in the age of covid-19. As is often the way with official government documents, the guidance is much shorter than it looks: it frequently repeats itself, as it offers basically the same set of suggestions for when using each different mode of transport. Much of the advice for how to behave in a taxi, it turns out, can also apply on a train."
"US daily deaths now double UK, Spain and France combined",The New Statesman,2020-05-12T06:52:46,https://www.newstatesman.com/2020/05/us-daily-deaths-now-double-uk-spain-and-france-combined,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/ooQoTf/us-daily-deaths-now-double-uk-spain-and-france-combined""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 12, 2020, 6:52 a.m."" datetime=""2020-05-12T06:52:46""> May 12, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> You are browsing in private mode. To enjoy all the benefits of our website LOG IN or Create an Account"
"46,500 more deaths than usual since start of pandemic in England and Wales, but peak has passed",The New Statesman,2020-05-12T06:35:01,https://www.newstatesman.com/2020/05/46500-more-deaths-usual-start-pandemic-england-and-wales-peak-has-passed,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/ooKD2h/46500-more-deaths-than-usual-since-start-of-pandemic-in-england-and-wales-but-peak-has-passed""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 12, 2020, 6:35 a.m."" datetime=""2020-05-12T06:35:01""> May 12, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> New data from the Office for National Statistics (ONS) show&nbsp;that&nbsp;46,500 more people have died during the pandemic than would usually be expected for this time of year in England and Wales,&nbsp;with nearly a third&nbsp;of those deaths unexplained. Only 33,400 of these ""excess deaths"", or 72 per cent, have been attributed to Covid-19, leaving 13,237 extra deaths attributed to other causes."
Restrictions are being lifted as cases fall in major cities,citymetric.com,2020-05-11T10:48:12,https://www.citymetric.com/fabric/restrictions-are-being-lifted-cases-fall-major-cities-5084,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/oorOOH/restrictions-are-being-lifted-as-cases-fall-in-major-cities""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 11, 2020, 10:48 a.m."" datetime=""2020-05-11T10:48:12""> May 11, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""http://citymetric.com"" target=""_blank"" rel=""noreferrer"" class="""">citymetric.com</a> </span> </div> One of the most contentious things about Britain’s current lockdown status – or at least, one of the ones which has caused the most spluttering on Twitter, which is not quite the same thing – concerns the question of commuting. Consider this extract from Boris Johnson’s address to the nation last night: “We now need to stress that anyone who can’t work from home, for instance those in construction or manufacturing, should be actively encouraged to go to work."
Covid-19 cases continue to fall in major worldwide cities,The New Statesman,2020-05-11T10:44:18,https://www.newstatesman.com/2020/05/covid-19-cases-continue-fall-major-worldwide-cities,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/oorjaI/covid-19-cases-continue-to-fall-in-major-worldwide-cities""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 11, 2020, 10:44 a.m."" datetime=""2020-05-11T10:44:18""> May 11, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> The number of new daily Covid-19 cases&nbsp;continues to drop in major cities and regions in Europe and the US, while&nbsp;Wuhan has recorded its first new cases since the end of the lockdown. The US reported relatively stable numbers of new cases throughout last week, but some fear that the economic reopening in several states might push the numbers back up. There are also reports of an outbreak inside Donald Trump’s White House."
Crime in Northern Ireland falls by one-third during lockdown,citymetric.com,2020-05-06T10:24:56,https://www.citymetric.com/fabric/crime-northern-ireland-falls-one-third-during-lockdown-5058,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/oopWRX/crime-in-northern-ireland-falls-by-one-third-during-lockdown""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 6, 2020, 10:24 a.m."" datetime=""2020-05-06T10:24:56""> May 06, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""http://citymetric.com"" target=""_blank"" rel=""noreferrer"" class="""">citymetric.com</a> </span> </div> The number of crimes recorded in Northern Ireland has fallen by nearly a third in the five weeks starting 23 March&nbsp;– giving us a first glimpse of how the Covid-19 lockdown has affected crime in the UK. The figures, released today by the Police Service of Northern Ireland, shows that all major types of crime have seen a downward progression since the beginning of the lockdown."
Crime in Northern Ireland falls by a third during lockdown,The New Statesman,2020-05-06T09:41:29,https://www.newstatesman.com/2020/05/crime-northern-ireland-falls-third-during-lockdown,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/oop3fA/crime-in-northern-ireland-falls-by-a-third-during-lockdown""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 6, 2020, 9:41 a.m."" datetime=""2020-05-06T09:41:29""> May 06, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> Crime&nbsp;in Northern Ireland fell&nbsp;by nearly a third in the five weeks starting 23 March, according to new figures that give&nbsp;us a first glimpse of&nbsp;how the coronavirus&nbsp;lockdown has affected crime in the UK. The figures, released by the Police Service of Northern Ireland today, show that all major types of crime have dropped since the beginning of the lockdown. Sexual offences were down by nearly half (48.8 per cent) compared to the same period last year, with robberies down by 43.9 per cent."
Chart: Western economies expected to shrink 6 to 9 percent,citymetric.com,2020-05-05T10:33:06,https://www.citymetric.com/business/chart-western-economies-expected-shrink-6-9-percent-5048,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opmbjE/chart-western-economies-expected-to-shrink-6-to-9-percent""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 5, 2020, 10:33 a.m."" datetime=""2020-05-05T10:33:06""> May 05, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""http://citymetric.com"" target=""_blank"" rel=""noreferrer"" class="""">citymetric.com</a> </span> </div> The economic forecasts for the biggest Western nations affected by Covid-19 have been revised downward once again&nbsp;– with the UK seeing a particularly steep drop-off. Italy’s GDP is expected to drop by more than 9.3% in 2020, according to the latest forecasts from GlobalData. France’s GDP is set to drop by 7.3% during the year, the UK’s by 7.0% and Germany’s by 6.3%."
"Nearly 40,000 more dead than normal since start of Covid-19 outbreak, ONS says",citymetric.com,2020-05-05T09:24:18,https://www.citymetric.com/business/nearly-40000-more-dead-normal-start-covid-19-outbreak-ons-says-5046,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opmZgJ/nearly-40000-more-dead-than-normal-since-start-of-covid-19-outbreak-ons-says""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 5, 2020, 9:24 a.m."" datetime=""2020-05-05T09:24:18""> May 05, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""http://citymetric.com"" target=""_blank"" rel=""noreferrer"" class="""">citymetric.com</a> </span> </div> England and Wales have recorded 38,554 more deaths than usual between the start of the Covid-19 outbreak in March and 24 April, new figures from the Office for National Statistics (ONS) show. Of those, only 71% were officially attributed to Covid-19 – leaving some 11,260 deaths unaccounted for."
"UK coronavirus death toll passes 32,000, now the highest in Europe",The New Statesman,2020-05-05T06:46:52,https://www.newstatesman.com/2020/05/uk-coronavirus-death-toll-passes-32000-now-highest-europe,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opSmme/uk-coronavirus-death-toll-passes-32000-now-the-highest-in-europe""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 5, 2020, 6:46 a.m."" datetime=""2020-05-05T06:46:52""> May 05, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/samuel-horti"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""689370"">Samuel Horti</a>&nbsp;<small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small></span><span>, <a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> The number of coronavirus-related deaths in the UK has surpassed 32,000&nbsp;and is now the highest in Europe. New Office for National Statistics (ONS) figures showed 29,648 people had died with Covid-19&nbsp;mentioned on their death certificate in England and Wales up to 24 April. When added to figures from Scotland and Northern Ireland, the UK death toll&nbsp;exceeds 32,000."
"UK coronavirus death toll passes 32,000, now the highest in Europe",The New Statesman,2020-05-05T06:46:52,https://www.newstatesman.com/2020/05/uk-coronavirus-death-toll-passes-32000-now-highest-europe,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opSmme/uk-coronavirus-death-toll-passes-32000-now-the-highest-in-europe""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 5, 2020, 6:46 a.m."" datetime=""2020-05-05T06:46:52""> May 05, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/samuel-horti"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""689370"">Samuel Horti</a>&nbsp;<small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small></span><span>, <a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> The number of coronavirus-related deaths in the UK has surpassed 32,000&nbsp;and is now the highest in Europe. New Office for National Statistics (ONS) figures showed 29,648 people had died with Covid-19&nbsp;mentioned on their death certificate in England and Wales up to 24 April. When added to figures from Scotland and Northern Ireland, the UK death toll&nbsp;exceeds 32,000."
Major European cities registering biggest drops in daily Covid-19 cases,The New Statesman,2020-05-04T09:33:45,https://www.newstatesman.com/2020/05/major-european-cities-registering-biggest-drops-daily-covid-19-cases,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opEI8I/major-european-cities-registering-biggest-drops-in-daily-covid-19-cases""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 4, 2020, 9:33 a.m."" datetime=""2020-05-04T09:33:45""> May 04, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> The number of confirmed Covid-19 cases is falling in major cities across the world, with countries in Europe registering the biggest drops in daily new cases. Our tracker, which shows new cases by region in the countries with the most Covid-19 deaths,&nbsp;shows generally stable decreases over the past week. In the UK, the number of new cases has dropped by more than half compared to the previous week, except in Scotland, where things haven’t changed significantly."
Renters and the self-employed have taken biggest financial hit from pandemic,The New Statesman,2020-05-04T06:46:15,https://www.newstatesman.com/2020/05/renters-and-self-employed-have-taken-biggest-financial-hit-pandemic,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/op550h/renters-and-the-self-employed-have-taken-biggest-financial-hit-from-pandemic""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 4, 2020, 6:46 a.m."" datetime=""2020-05-04T06:46:15""> May 04, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> You are browsing in private mode. To enjoy all the benefits of our website LOG IN or Create an Account"
Berlin has biggest rise in public transport use and traffic congestion among world cities,The New Statesman,2020-05-01T09:48:40,https://www.newstatesman.com/2020/05/berlin-has-biggest-rise-public-transport-use-and-traffic-congestion-among-world-cities,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opWRGO/berlin-has-biggest-rise-in-public-transport-use-and-traffic-congestion-among-world-cities""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 1, 2020, 9:48 a.m."" datetime=""2020-05-01T09:48:40""> May 01, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> Some world cities are seeing an increased movement of people&nbsp;even before lockdown restrictions are eased, our weekly city mobility chart shows. Berlin has experienced&nbsp;the biggest increase in both public transport activity and traffic congestion over the last fortnight. Schools, museums, galleries, zoos, playgrounds and churches are expected to reopen in Germany on Monday for the first time since the lockdown started. Some shops have already re-opened."
Berlin starts to move again amid signs of “lockdown fatigue” elsewhere,citymetric.com,2020-05-01T09:42:03,https://www.citymetric.com/transport/berlin-starts-move-again-amid-signs-lockdown-fatigue-elsewhere-5031,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opWzd0/berlin-starts-to-move-again-amid-signs-of-lockdown-fatigue-elsewhere""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 1, 2020, 9:42 a.m."" datetime=""2020-05-01T09:42:03""> May 01, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""http://citymetric.com"" target=""_blank"" rel=""noreferrer"" class="""">citymetric.com</a> </span> </div> Despite coronavirus being commonly referenced as “the great equalizer”, new data has today confirmed it has disproportionately affected poorer neighbourhoods. The most deprived areas of England registered 55.1 deaths linked to Covid-19 per 100,000 people up to April 17, the figures show. The least deprived had a rate less than half of that, at 25.3 deaths per 100,000."
"Covid-19 disproportionately affects the most deprived, new analysis shows",citymetric.com,2020-05-01T08:37:32,https://www.citymetric.com/business/covid-19-disproportionately-affects-most-deprived-new-analysis-shows-5030,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opqE40/covid-19-disproportionately-affects-the-most-deprived-new-analysis-shows""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 1, 2020, 8:37 a.m."" datetime=""2020-05-01T08:37:32""> May 01, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""http://citymetric.com"" target=""_blank"" rel=""noreferrer"" class="""">citymetric.com</a> </span> </div> Despite coronavirus being commonly referenced as “the great equalizer”, new data has today confirmed it has disproportionately affected poorer neighbourhoods. The most deprived areas of England registered 55.1 deaths linked to Covid-19 per 100,000 people up to April 17, the figures show. The least deprived had a rate less than half of that, at 25.3 deaths per 100,000."
Death rate in most deprived areas double that of richest neighbourhoods,The New Statesman,2020-05-01T07:46:16,https://www.newstatesman.com/2020/05/death-rate-most-deprived-areas-double-richest-neighbourhoods,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opqqpX/death-rate-in-most-deprived-areas-double-that-of-richest-neighbourhoods""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""May 1, 2020, 7:46 a.m."" datetime=""2020-05-01T07:46:16""> May 01, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> People in the most deprived areas of England are dying at more than twice the rate of those in the most affluent places, new data from the Office&nbsp;for National Statistics (ONS) shows. The most deprived areas of England registered 55.1 deaths linked to Covid-19 per 100,000 people up to 17 April. The least deprived had a rate less than half of that, at 25.3 deaths per 100,000."
As many as one in 17 care home residents may have died since outbreak began,The New Statesman,2020-04-29T13:46:03,https://www.newstatesman.com/2020/04/many-one-17-care-home-residents-may-have-died-outbreak-began,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opJNt0/as-many-as-one-in-17-care-home-residents-may-have-died-since-outbreak-began""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""April 29, 2020, 1:46 p.m."" datetime=""2020-04-29T13:46:03""> Apr 29, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> You are browsing in private mode. To enjoy all the benefits of our website LOG IN or Create an Account"
Up to one in 17 care home residents may have died since the Covid-19 outbreak started. Why?,The New Statesman,2020-04-29T13:05:45,https://www.newstatesman.com/science-tech/coronavirus/2020/04/one-17-care-home-residents-may-have-died-covid-19-outbreak-started,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opJPum/up-to-one-in-17-care-home-residents-may-have-died-since-the-covid-19-outbreak-started-why""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""April 29, 2020, 1:05 p.m."" datetime=""2020-04-29T13:05:45""> Apr 29, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/newstatesman"" target=""_blank"" rel=""noreferrer"" class="""">The New Statesman</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> As many as one in 17 care home residents may have died in just five weeks since the start of the Covid-19 outbreak. New data released on 28 April&nbsp;showed that the number of care home deaths has gone beyond “alarming” and is becoming&nbsp;a national scandal. That was before figures released today (29 April) byPublic Health England showed that 29.1 per cent&nbsp;of all care homes in England had experienced an outbreak of Covid-19 this month. We need to be clear on what we do&nbsp;and don’t know."
"England and Wales see 27,000 excess deaths since start of Covid-19 pandemic",citymetric.com,2020-04-28T13:33:08,https://www.citymetric.com/business/england-and-wales-see-27000-excess-deaths-start-covid-19-pandemic-4998,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/opvDnF/england-and-wales-see-27000-excess-deaths-since-start-of-covid-19-pandemic""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""April 28, 2020, 1:33 p.m."" datetime=""2020-04-28T13:33:08""> Apr 28, 2020 </time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""http://citymetric.com"" target=""_blank"" rel=""noreferrer"" class="""">citymetric.com</a> </span> </div> England and Wales have seen 27,000 more deaths than expected since the start of the Covid-19 outbreak. New figures from the UK's Office for National Statistics show there were more than twice as many deaths in the week ending 17 April than would have been expected in an average year. A total of 22,351 people died during the week – more than twice the 10,497 seen across the previous five years."
